id,name,category,original_type,address,town,lng,lat,rating,source,has_nonheritage,has_cultural_anchor,nonheritage_match,cultural_anchors,query_type,original_category,is_cultural_tourism
B0I6TALUOQ,追梦极限运动公园,体育运动,风景名胜;公园广场;公园|体育休闲服务;体育休闲服务场所;体育休闲服务场所,平胜大桥桥底,桂城街道,113.172899,23.013427,4.5,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0FFMC25SW,佛山西站南广场,公园绿地,风景名胜;公园广场;城市广场,西站西路,狮山镇,113.034204,23.077351,0,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0L66CLM3K,千灯湖水生态研学基地科普型公园,公园绿地,风景名胜;公园广场;公园,滨江二路,桂城街道,113.15084,23.069744,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B0LG3Z60XM,博爱湖体育公园,体育运动,风景名胜;公园广场;公园,兴业北路辅路与博爱路交叉口西北60米,狮山镇,112.986116,23.121585,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B02F50UENH,兴联村公园,公园绿地,风景名胜;公园广场;公园,西冲口东街中段,里水镇,113.205786,23.12707,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B0ID6ZZHQG,尖东公园,自然景观,风景名胜;公园广场;公园,平西大道南58号,桂城街道,113.1784,23.015721,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0FFGXHU4R,沙头文体公园,自然景观,风景名胜;公园广场;公园,万安二马路沙头邮政支局附近,丹灶镇,113.025914,22.914945,4.3,api,FALSE,TRUE,,崔氏大宗祠,风景名胜,自然景观,FALSE
B02F503PVG,南海湿地主题公园,自然景观,风景名胜;公园广场;公园,上安村,狮山镇,112.96519,23.08136,4.2,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0FFG8RDGZ,兴隆公园,公园绿地,风景名胜;公园广场;公园,白沙路,里水镇,113.208199,23.134157,4.4,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B0FFH48NWE,白岗公园,公园绿地,风景名胜;公园广场;公园,里水镇和顺白岗村,里水镇,113.145581,23.234274,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F50WIYO,水口公园,公园绿地,风景名胜;公园广场;公园,水口大道南端路口附近,里水镇,113.179534,23.172752,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F50XH7E,夏南二荷花广场,公园绿地,风景名胜;公园广场;城市广场,夏南二大道与紫薇街交叉口西南80米,桂城街道,113.182601,23.053,4.3,api,FALSE,TRUE,,广式家具制作技艺,风景名胜,自然景观,TRUE
B02F501IST,东二公园,公园绿地,风景名胜;公园广场;公园,中心大街15号,桂城街道,113.157122,23.026075,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F50WJ0Y,青龙公园,公园绿地,风景名胜;公园广场;公园,陆家新街14号,里水镇,113.177461,23.084866,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F507706,朝山公园,公园绿地,风景名胜;公园广场;公园,朝山村委会附近,丹灶镇,112.980287,22.88386,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B0FFGRRDMP,回龙公园,公园绿地,风景名胜;公园广场;公园,回龙村430号,桂城街道,113.176433,23.072423,4.4,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F507H1E,大步公园,公园绿地,风景名胜;公园广场;公园,大步村委会斜对面,里水镇,113.158276,23.13515,4.4,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B0FFLQE8AB,高铁公园,公园绿地,风景名胜;公园广场;公园,桂城街道三山港口路,桂城街道,113.243563,23.021445,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0K0NS6TE4,桂城童趣公园,公园绿地,风景名胜;公园广场;公园,庆平街9号,桂城街道,113.171006,23.021247,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B02F507C6D,邓西公园,公园绿地,风景名胜;公园广场;公园,大沥镇沥中邓西村,大沥镇,113.11783,23.120049,4.4,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B02F50WJ04,平地公园,公园绿地,风景名胜;公园广场;公园,大沥镇盐步平地村德政路,大沥镇,113.157927,23.11672,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0M6N5EO7W,里水嘉州广场,公园绿地,风景名胜;公园广场;城市广场,甘蕉副业路与里水大道交叉口西北60米,里水镇,113.148626,23.174916,4.2,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B02F50UBVB,九村公园,公园绿地,风景名胜;公园广场;公园,村东大街3号,里水镇,113.183387,23.114721,4.4,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0FFF48BGP,灯湖市政公园,公园绿地,风景名胜;公园广场;公园,灯湖西路东150米,桂城街道,113.147056,23.065597,4.1,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0HB2UW3WB,三山森林公园2期,公园绿地,风景名胜;公园广场;公园,涌源南路与涌源居委南街交叉口东360米,桂城街道,113.227408,23.032147,4.1,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0HDXA9W18,千灯湖体育公园,体育运动,风景名胜;公园广场;公园,南海大道与海五路交汇东南角,桂城街道,113.141349,23.054262,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B02F50XRFS,横江公园,公园绿地,风景名胜;公园广场;公园,美乐大街1巷5号,里水镇,113.165968,23.112234,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0L35XFEME,源林·九江龙舟公园,公园绿地,风景名胜;公园广场;公园,太平西街105号,九江镇,113.000364,22.842553,4.2,api,TRUE,FALSE,龙舟,,风景名胜,自然景观,TRUE
B0FFIZMLRU,赤山公园,公园绿地,风景名胜;公园广场;公园,赤山村,里水镇,113.138012,23.217217,4.2,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0FFMDFCA0,陈溪公园,公园绿地,风景名胜;公园广场;公园,大沥镇陈溪东街与兴联北路交叉口西北角,大沥镇,113.202211,23.137273,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F50UND7,平南公园,公园绿地,风景名胜;公园广场;公园,祥胜南路40号,桂城街道,113.200189,23.013721,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B0FFHF0E1H,富寿公园,公园绿地,风景名胜;公园广场;公园,沿江西路,里水镇,113.163323,23.193644,4.2,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B0FFF4BLV4,道头公园,公园绿地,风景名胜;公园广场;公园,德政路与南十巷交汇处,里水镇,113.153722,23.116177,4.4,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0IKVZFDHU,源林西江湿地公园,公园绿地,风景名胜;公园广场;公园,九江镇新堤东路与洪圣村路交叉口西北220米,九江镇,113.001888,22.826859,4.2,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B02F507B1X,颜边公园,公园绿地,风景名胜;公园广场;公园,颜边村新街,里水镇,113.152129,23.090207,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0KRJ17D5U,金沙岛国家湿地公园进口广场,公园绿地,风景名胜;公园广场;城市广场,桂丹西路,狮山镇,112.967764,23.068434,4.2,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F507H0X,上沙涌公园,公园绿地,风景名胜;公园广场;公园,上沙涌市场斜对面,里水镇,113.16838,23.151335,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F511V5K,夏南二公园,公园绿地,风景名胜;公园广场;公园广场,石岸口新村,桂城街道,113.182782,23.057529,4.4,api,FALSE,TRUE,,广式家具制作技艺,风景名胜,自然景观,TRUE
B0KK6ZF71J,文翰湖公园三期,公园绿地,风景名胜;公园广场;公园,文翰湖公园,桂城街道,113.2411,23.012074,4.1,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B0FFIHRSOD,佛山南海金融公园,公园绿地,风景名胜;公园广场;公园,桂城街道海八东路21号附近,桂城街道,113.158027,23.067941,4.1,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F508MSP,金雅轩世纪广场,公园绿地,风景名胜;公园广场;城市广场,大沥镇铁村新区三路13号,大沥镇,113.117531,23.105473,4.4,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F511R77,厦边公园,公园绿地,风景名胜;公园广场;公园,松岗工业大道与南厦边大道交汇处西170米,大沥镇,113.096969,23.130945,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F503CBT,凤东公园,公园绿地,风景名胜;公园广场;公园,凤池东路29号,大沥镇,113.116327,23.11227,4.2,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F50UENU,沙溪公园,公园绿地,风景名胜;公园广场;公园,公园路,里水镇,113.199386,23.125777,4.2,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B0I6USGK3P,桂城西龙湿地公园,公园绿地,风景名胜;公园广场;公园,平胜大桥旁,桂城街道,113.170458,22.997311,4.2,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F507HD8,东约公园,公园绿地,风景名胜;公园广场;公园,东约文明村大路与东约公园西路交叉口东140米,里水镇,113.162588,23.119297,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F504ZUG,沥城公园,公园绿地,风景名胜;公园广场;公园,教育路与竹冠路交汇处东北角,里水镇,113.125757,23.114148,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F50WHLB,里东公园,公园绿地,风景名胜;公园广场;公园,里水镇壮尤坊125号楼,里水镇,113.167701,23.200094,4.3,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B0LKVH49D7,罗村文化公园,公园绿地,风景名胜;公园广场;公园,乐园二路3号,狮山镇,113.048319,23.057834,4,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F501Q4Z,南海文化公园,公园绿地,风景名胜;公园广场;公园,桂城南新一路6号,桂城街道,113.145818,23.022913,4.2,api,FALSE,FALSE,,,风景名胜,自然景观,TRUE
B02F507H3D,沙涌公园,公园绿地,风景名胜;公园广场;公园,上沙涌市场斜对面,里水镇,113.166353,23.144604,4.2,api,FALSE,FALSE,,,风景名胜,自然景观,FALSE
B0FFIZ6U2D,树蛙攀岩公园,体育运动,风景名胜;公园广场;公园,西樵镇樵岭国际4楼,西樵镇,112.986763,22.94174,3.7,api,FALSE,TRUE,,西樵镇,公园广场,自然景观,FALSE
B0FFHTLTR2,蛇龙公园,公园绿地,风景名胜;公园广场;公园,金城西一路与金五西路交叉口西北60米,里水镇,113.136527,23.102406,3.8,api,FALSE,FALSE,,,公园广场,自然景观,FALSE
B0FFGV600J,街心公园,公园绿地,风景名胜;公园广场;公园,文化街与新兴路交叉口,里水镇,113.164622,23.197213,3.5,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B0FFF0FM3G,沙口公园,公园绿地,风景名胜;公园广场;公园,沙口下街沿江路,九江镇,113.036841,22.812617,4.1,api,FALSE,TRUE,,沙口圩;破排角遗址,公园广场,自然景观,TRUE
B02F50WJ3D,展旗村公园,公园绿地,风景名胜;公园广场;公园,大冲展旗村与大甘路交叉口东700米路北,里水镇,113.141738,23.152272,4.2,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B0FFHS5224,罗村咏春体育公园文化广场,公园绿地,风景名胜;公园广场;公园|风景名胜;公园广场;城市广场,狮山镇罗村大道南8号,狮山镇,113.037447,23.046482,4.3,api,TRUE,FALSE,咏春拳,,公园广场,自然景观,FALSE
B0FFGA4GNF,康乐公园,公园绿地,风景名胜;公园广场;公园,第五人民医院(城南二路南),大沥镇,113.115948,23.103781,4,api,FALSE,FALSE,,,公园广场,自然景观,FALSE
B0FFFNNGQB,八甲公园,公园绿地,风景名胜;公园广场;公园,丹灶镇金沙西联八甲村,丹灶镇,112.928844,23.091539,4.2,api,FALSE,TRUE,,恒德徐公祠,公园广场,自然景观,FALSE
B02F50UO34,状元公园,公园绿地,风景名胜;公园广场;公园,罗村街道北湖一路,狮山镇,113.050575,23.071443,4.1,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B02F508PZ5,怡海公园,公园绿地,风景名胜;公园广场;公园,怡海路华翠南路路口,桂城街道,113.163804,23.018378,4.2,api,FALSE,FALSE,,,公园广场,自然景观,FALSE
B02F508R2T,怡翠公园,公园绿地,风景名胜;公园广场;公园,华翠南路与桂平西路交汇处,桂城街道,113.165885,23.031027,4,api,FALSE,FALSE,,,公园广场,自然景观,FALSE
B02F5038U7,草暖公园,公园绿地,风景名胜;公园广场;公园,永安大道西7号,大沥镇,113.083404,23.223546,4.1,api,FALSE,FALSE,,,公园广场,自然景观,FALSE
B0FFIA0LWM,里水消防科普公园,公园绿地,风景名胜;公园广场;公园,里水镇河村社区石荣前路,里水镇,113.161401,23.181803,4.2,api,FALSE,FALSE,,,公园广场,自然景观,FALSE
B02F507C6B,东华娱乐公园,公园绿地,风景名胜;公园广场;公园,石碣村,大沥镇,113.087629,23.15203,4.2,api,FALSE,TRUE,,佛鹤狮头制作,公园广场,自然景观,FALSE
B0FFIL2AV2,丹灶镇消防主题公园,公园绿地,风景名胜;公园广场;公园,新裕路与文沙路交叉口西100米,丹灶镇,112.963875,23.05663,3.7,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B02F506TPE,海景森林公园,自然景观,风景名胜;公园广场;公园,兴业西路,狮山镇,112.994714,23.100606,4,api,FALSE,FALSE,,,公园广场,自然景观,FALSE
B02F507CO9,和顺公园,公园绿地,风景名胜;公园广场;公园,里水镇沿江北路20号,里水镇,113.128989,23.251181,4,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B0FFHEUVDU,北一公园,公园绿地,风景名胜;公园广场;公园,胜塘村一六巷,大沥镇,113.117086,23.100087,3.9,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B0FFHPRWQY,海逸社区公园,公园绿地,风景名胜;公园广场;公园,桂城街道佛山一环与平西大道交汇处,桂城街道,113.17394,23.020635,4,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B02F503XQB,探花公园,公园绿地,风景名胜;公园广场;公园,九江镇汾江南路57号,九江镇,113.004524,22.84563,4.1,api,FALSE,TRUE,,慈悲宫牌坊;大伸市;华岳心意六合八法拳,公园广场,自然景观,TRUE
B0FFH46QG7,里水滨河公园,公园绿地,风景名胜;公园广场;公园,北沙大道沙洛路20号北沙村沙洛工业区附近,里水镇,113.149599,23.19465,3.9,api,FALSE,FALSE,,,公园广场,自然景观,FALSE
B02F50UTEC,和顺文体公园,公园绿地,风景名胜;公园广场;公园,金华西路52号对面,里水镇,113.134553,23.257916,4.1,api,FALSE,FALSE,,,公园广场,自然景观,FALSE
B02F50UERY,荷香园,公园绿地,风景名胜;公园广场;公园,里水镇邓岗村,里水镇,113.156943,23.190332,4.1,api,FALSE,FALSE,,,公园广场,自然景观,FALSE
B0FFF4TFPO,大沥镇体育休闲公园,公园绿地,风景名胜;公园广场;公园,新城三路与禅炭路交叉口,大沥镇,113.109481,23.112083,4.1,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B0FFF4T9UU,南海活力足球公园,公园绿地,风景名胜;公园广场;公园,桂平路深涌段(田园美食旁),桂城街道,113.179048,23.030149,4.4,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B0FFF4HXKP,莲藕塘公园,公园绿地,风景名胜;公园广场;公园,西二路西末处,大沥镇,113.099416,23.08187,3.9,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B0FFF4C8ES,东平水道河堤公园,公园绿地,风景名胜;公园广场;公园,三山西大桥,桂城街道,113.217987,23.035818,4.2,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B02F50X8YO,红棉公园,公园绿地,风景名胜;公园广场;公园,太平西路13号,丹灶镇,113.014237,22.830973,4,api,FALSE,TRUE,,三元桥;九江圩;九江吴家大院;红棉公园民国建筑群;大头佛,公园广场,自然景观,TRUE
B02F507H5G,伯奇公园,公园绿地,风景名胜;公园广场;公园,大沥镇黄岐泌冲泌一新村,大沥镇,113.188089,23.142504,4,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B02F5076IN,华光公园,公园绿地,风景名胜;公园广场;公园,民康路27号,丹灶镇,113.022858,22.919068,4.2,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B02F506168,新桂公园,公园绿地,风景名胜;公园广场;公园,盐步镇河西大道,大沥镇,113.163942,23.081394,4.2,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B0FFHS6AHL,璜溪公园,公园绿地,风景名胜;公园广场;公园,博爱东路佛山市南海意博铝门制品厂东,大沥镇,113.093726,23.113581,3.6,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B02F503O67,吕村公园,公园绿地,风景名胜;公园广场;公园,,大沥镇,113.092255,23.234813,4,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B0FFHEZA7J,罗田公园,公园绿地,风景名胜;公园广场;公园,大沥镇奇槎社区,大沥镇,113.134436,23.078522,4.1,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B02F5076AX,乐城公园,公园绿地,风景名胜;公园广场;公园,狮山镇罗村镇鸿安街,狮山镇,113.099724,23.068413,4,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B02F5076AE,大操场公园,公园绿地,风景名胜;公园广场;公园,大沥镇谭边管理区南队村南队街三巷21号,大沥镇,113.072611,23.108009,4.3,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B0FFJ8VLGS,党建公园,公园绿地,风景名胜;公园广场;公园,环岛西路与东边大街十一巷交叉口东南80米,桂城街道,113.22021,23.027862,3.4,api,FALSE,TRUE,,"平洲传统玉器
制作技艺",公园广场,自然景观,TRUE
B0FFFOOKFE,江晖园,公园绿地,风景名胜;公园广场;公园,石江幼儿园,丹灶镇,113.007734,22.90302,3.8,api,FALSE,FALSE,,,公园广场,自然景观,TRUE
B0FFH2VG24,参天宫圣庙,宗教场所,风景名胜;风景名胜;寺庙道观,直涌路三村中心公园,桂城街道,113.156823,23.002109,3.7,api,FALSE,FALSE,,,动植物园,自然景观,TRUE
B0FFH2AYLO,守顺吴公祠,人文古迹,风景名胜;风景名胜;风景名胜,广云路与兴贤大道交叉口东北120米,大沥镇,113.077538,23.128037,3.6,api,FALSE,FALSE,,,动植物园,自然景观,TRUE
B02F5077AW,太清宫,宗教场所,风景名胜;风景名胜;寺庙道观,九江镇大谷市场,九江镇,113.043431,22.828437,3.7,api,FALSE,TRUE,,大谷市,动植物园,自然景观,TRUE
B0FFG4RUQU,吴家大院,人文古迹,风景名胜;风景名胜;风景名胜,九江镇人民路40号,九江镇,113.017758,22.833102,4.3,api,FALSE,TRUE,,九江吴家大院;大头佛;三元桥,动植物园,自然景观,TRUE
B0FFG4B8C9,南国桃园,自然景观,风景名胜;风景名胜;风景名胜,鸿基大道,大沥镇,113.103899,23.183076,4.7,api,FALSE,FALSE,,,动植物园,自然景观,TRUE
B0FFG233RB,西樵山-听音湖,自然景观,风景名胜;风景名胜;风景名胜,锦湖大道7号,西樵镇,112.965527,22.937062,4.6,api,FALSE,TRUE,,奎光楼;白云古寺;字祖庙;白云洞摩崖石刻;第弌洞天牌坊;湖山胜迹门楼;象林塔;云泉仙馆;小云亭,动植物园,自然景观,TRUE
B0FFG0YUHE,南海观音寺,宗教场所,风景名胜;风景名胜;寺庙道观,凤凰路,大沥镇,113.108714,23.175651,4.7,api,FALSE,FALSE,,,动植物园,自然景观,TRUE
B0FFFR5A1V,清风亭,人文古迹,风景名胜;风景名胜;风景名胜,桂城镇东约区东大街6号,桂城街道,113.144517,23.035218,4.1,api,FALSE,FALSE,,,动植物园,自然景观,TRUE
B02F50YH2H,南海湾森林生态园,自然景观,风景名胜;风景名胜;风景名胜,西樵镇西岸庆云洞风景区管理处庆云大道尾,西樵镇,112.8746,22.851696,4.5,api,FALSE,FALSE,,,动植物园,自然景观,TRUE
B02F50UTH5,叶问宗师馆,人文古迹,风景名胜;风景名胜;纪念馆,狮山镇乐安西街21号,狮山镇,113.092699,23.063952,4.3,api,TRUE,FALSE,咏春拳,,动植物园,自然景观,TRUE
B02F508N49,龙涛湾森林动感水城,休闲娱乐,风景名胜;风景名胜;风景名胜,西岸幸福水库内,西樵镇,112.852826,22.854147,3.9,api,FALSE,FALSE,,,动植物园,自然景观,FALSE
